Precio,Comuna,Dormitorios,Banos,Area Construida,Area Total,Estacionamientos
590046610,Recoleta,5,2.0,207.0,467.0,1.0
297176500,Pudahuel,4,3.0,140.0,275.0,2.0
338105000,LaFlorida,5,4.0,140.0,312.0,2.0
250000000,Macul,4,2.0,100.0,120.0,3.0
89000000,PedroAguirreCerda,3,1.0,51.0,154.0,1.0
60000000,Penaflor,4,1.0,100.0,100.0,1.0
551645000,LasCondes,3,3.0,168.0,294.0,2.0
100000000,Cerrillos,3,1.0,75.0,95.0,1.0
148000000,LoPrado,4,2.0,113.0,189.0,2.0
74739000,CerroNavia,2,1.0,66.0,160.0,3.0
1128203000,LasCondes,6,5.0,420.0,1000.0,1.0
124565000,Maipu,3,2.0,65.0,100.0,1.0
74500000,SanBernardo,3,2.0,126.0,101.0,1.0
1014315000,LasCondes,5,6.0,454.0,454.0,6.0
850245100,Nunoa,8,5.0,165.0,351.0,1.0
943135000,Colina,4,4.0,350.0,930.0,6.0
180000000,LaFlorida,4,2.0,116.0,120.0,2.0
637061000,Providencia,5,3.0,270.0,529.0,2.0
141577020,LaFlorida,3,2.0,69.0,131.0,1.0
68000000,Maipu,3,1.0,72.0,53.0,1.0
119938300,Cerrillos,3,1.0,80.0,150.0,1.0
195745000,QuintaNormal,4,2.0,150.0,200.0,2.0
160155000,LoPrado,5,2.0,180.0,160.0,4.0
319598200,Pudahuel,3,3.0,140.0,400.0,2.0
355188200,Pudahuel,6,4.0,190.0,345.0,2.0
327428000,Pudahuel,3,3.0,130.0,350.0,2.0
135000000,SanJoaquín,5,2.0,80.0,290.0,1.0
373339100,Pudahuel,3,4.0,180.0,390.0,2.0
302515000,Pudahuel,6,3.0,145.0,270.0,2.0
337749100,Pudahuel,3,3.0,165.0,300.0,2.0
223505200,Pudahuel,3,3.0,100.0,160.0,1.0
238453000,Pudahuel,3,2.0,115.0,270.0,3.0
338105000,Pudahuel,4,3.0,145.0,400.0,3.0
145000000,PuenteAlto,4,3.0,129.0,208.0,3.0
150000000,Estacion Central,2,2.0,105.0,190.0,3.0
533850000,Pirque,4,3.0,270.0,5700.0,7.0
263366000,Peñalolén,4,2.0,110.0,278.0,1.0
120000000,Quilicura,2,2.0,101.0,140.0,1.0
389141060,SanJoaquín,6,3.0,700.0,700.0,8.0
210000000,PuenteAlto,6,2.0,288.0,288.0,2.0
120000000,LaGranja,3,1.0,59.0,177.0,5.0
132500000,SanBernardo,4,3.0,100.0,130.0,2.0
140000000,LaFlorida,4,2.0,275.0,275.0,1.0
367466750,Nunoa,5,3.0,240.0,180.0,1.0
890248260,LoBarnechea,3,4.0,375.0,1805.0,6.0
90000000,Maipu,2,1.0,80.0,105.0,1.0
1096172000,LoBarnechea,5,5.0,351.0,855.0,3.0
142004100,Buin,3,3.0,72.0,147.0,2.0
750000000,LaFlorida,4,4.0,190.0,1200.0,6.0
118000000,PuenteAlto,2,1.0,100.0,189.0,3.0
218000000,LoPrado,4,2.0,164.0,243.0,2.0
73279810,Maipu,3,1.0,60.0,60.0,1.0
836365000,LasCondes,6,4.0,330.0,750.0,5.0
505378000,LasCondes,3,3.0,135.0,190.0,2.0
373339100,Colina,4,4.0,140.0,393.0,3.0
327428000,Peñalolén,4,3.0,120.0,239.0,2.0
145000000,SanBernardo,3,2.0,70.0,161.0,2.0
382592500,Maipu,4,2.0,244.0,464.0,4.0
658415000,LaCisterna,7,3.0,300.0,1050.0,8.0
605030000,LasCondes,4,2.0,140.0,200.0,1.0
93900000,Renca,4,1.0,129.0,175.0,3.0
125490340,LaFlorida,3,2.0,78.0,110.0,2.0
348782000,Peñalolén,4,3.0,172.0,272.0,2.0
653432400,Nunoa,3,2.0,288.0,636.0,2.0
640620000,Providencia,6,2.0,308.0,316.0,3.0
135000000,Peñalolén,4,3.0,114.0,162.0,1.0
608589000,Maipu,3,2.0,171.0,800.0,5.0
100000000,Talagante,4,2.0,130.0,130.0,1.0
618910100,LasCondes,6,5.0,180.0,300.0,2.0
400387500,Nunoa,4,4.0,350.0,375.0,4.0
390000000,Nunoa,3,2.0,132.0,216.0,1.0
148766200,LaFlorida,3,2.0,98.0,150.0,2.0
142360000,Quilicura,4,2.0,129.0,123.0,2.0
514275500,CaleradeTango,5,3.0,200.0,5000.0,3.0
78298000,PuenteAlto,3,2.0,60.0,80.0,2.0
115000000,Melipilla,3,2.0,65.0,150.0,3.0
105000000,PuenteAlto,3,2.0,98.0,98.0,2.0
1060582000,LoBarnechea,6,5.0,440.0,1000.0,2.0
978725000,Colina,6,5.0,387.0,3500.0,14.0
1299035000,LasCondes,5,5.0,517.0,1419.0,7.0
288243410,Maipu,5,3.0,140.0,252.0,2.0
363018000,Huechuraba,5,4.0,160.0,318.0,1.0
907545000,LasCondes,7,4.0,260.0,280.0,2.0
153037000,Maipu,3,2.0,80.0,130.0,2.0
170000000,Quilicura,3,3.0,150.0,110.0,2.0
170000000,Santiago,5,4.0,184.0,72.0,1.0
185068000,Providencia,2,2.0,4.0,57.0,1.0
143071800,LaFlorida,2,2.0,120.0,130.0,1.0
175000000,Quilicura,4,3.0,98.0,117.0,1.0
240000000,Macul,6,3.0,135.0,150.0,2.0
477100000,LaFlorida,6,5.0,186.0,467.0,3.0
491142000,Vitacura,5,3.0,140.0,200.0,2.0
300735500,Peñalolén,4,4.0,139.0,295.0,1.0
163714000,Maipu,4,1.0,65.0,199.0,2.0
1316830000,Santiago,5,5.0,370.0,370.0,6.0
260000000,Maipu,4,2.0,160.0,260.0,2.0
183288500,Maipu,5,3.0,120.0,130.0,1.0
462670000,LasCondes,2,2.0,110.0,400.0,2.0
815011000,Vitacura,4,2.0,144.0,530.0,7.0
553000000,LasCondes,6,4.0,192.0,348.0,4.0
82000000,PuenteAlto,2,1.0,38.0,124.0,1.0
249130000,PuenteAlto,4,3.0,112.0,200.0,2.0
110329000,Santiago,5,2.0,160.0,160.0,1.0
245000000,SanJoaquín,6,3.0,140.0,436.0,2.0
556676291,Nunoa,4,4.0,547.0,234.0,1.0
130000000,ElBosque,2,1.0,68.0,310.0,3.0
106000000,SanBernardo,3,1.0,60.0,120.0,2.0
55000000,Penaflor,3,2.0,55.0,80.0,3.0
126344500,Recoleta,7,4.0,133.0,190.0,2.0
150000000,Maipu,4,3.0,121.0,80.0,1.0
195000000,Peñalolén,4,2.0,150.0,100.0,1.0
601471000,LasCondes,4,3.0,140.0,300.0,2.0
444519100,Colina,4,4.0,149.0,397.0,3.0
201439400,LaFlorida,4,2.0,111.0,111.0,1.0
505378000,Nunoa,5,4.0,250.0,504.0,6.0
183288500,Maipu,3,3.0,90.0,180.0,1.0
130000000,Huechuraba,5,2.0,75.0,144.0,1.0
250000000,Cerrillos,4,2.0,165.0,377.0,3.0
426724100,Nunoa,4,2.0,170.0,300.0,3.0
475000000,LasCondes,4,3.0,213.0,185.0,2.0
250000000,LaCisterna,2,1.0,167.0,396.0,4.0
210000000,LaFlorida,4,3.0,119.0,200.0,3.0
1014315000,LasCondes,5,5.0,453.0,820.0,5.0
199999990,CerroNavia,4,4.0,306.0,316.0,4.0
125000000,Maipu,3,1.0,65.0,150.0,1.0
300735500,LaReina,3,3.0,94.0,143.0,3.0
188627000,Buin,3,3.0,86.0,193.0,3.0
199304000,Cerrillos,3,2.0,124.0,319.0,3.0
94999990,LaFlorida,4,1.0,100.0,75.0,3.0
130000000,Cerrillos,4,2.0,130.0,80.0,1.0
110000000,Pudahuel,3,1.0,48.0,166.0,1.0
782980000,Huechuraba,4,5.0,300.0,805.0,5.0
747390000,Nunoa,5,3.0,250.0,821.0,1.0
160000000,LoPrado,7,2.0,178.0,225.0,1.0
427080000,Santiago,3,3.0,146.0,196.0,1.0
370136000,LaFlorida,5,4.0,194.0,454.0,2.0
180000000,CaleradeTango,3,2.0,125.0,500.0,4.0
530291000,LoBarnechea,4,5.0,180.0,220.0,1.0
711444100,LasCondes,4,2.0,173.0,433.0,1.0
672651000,LoBarnechea,3,4.0,160.0,400.0,2.0
637061000,LoBarnechea,3,3.0,220.0,500.0,2.0
89600000,SanBernardo,3,3.0,90.0,170.0,2.0
1601550000,LasCondes,5,6.0,930.0,466.0,4.0
117447000,Pudahuel,4,2.0,72.0,75.0,2.0
160000000,Santiago,3,2.0,100.0,164.0,1.0
160155000,Lampa,3,3.0,80.0,155.0,4.0
996520000,Providencia,4,3.0,250.0,890.0,4.0
347002500,LaFlorida,3,2.0,131.0,1500.0,4.0
230000000,Conchali,10,5.0,110.0,470.0,4.0
115000000,PuenteAlto,3,2.0,86.0,105.0,1.0
936017000,Providencia,6,5.0,340.0,589.0,3.0
539188500,Colina,3,3.0,170.0,662.0,4.0
191758920,QuintaNormal,3,1.0,115.0,298.0,1.0
150000000,Quilicura,4,3.0,95.0,142.0,3.0
459111000,Colina,2,3.0,173.0,650.0,6.0
117000000,PuenteAlto,3,2.0,88.0,80.0,1.0
120000000,Macul,3,1.0,58.0,180.0,3.0
170500000,SanBernardo,4,3.0,120.0,160.0,4.0
1060582000,LasCondes,4,3.0,290.0,800.0,4.0
1316830000,LoBarnechea,7,7.0,350.0,3500.0,6.0
129903500,Maipu,3,3.0,100.0,180.0,2.0
211760500,SanBernardo,3,3.0,98.0,197.0,2.0
242012000,Peñalolén,9,6.0,250.0,209.0,2.0
135000000,Conchali,4,2.0,134.0,180.0,2.0
95000000,Huechuraba,3,2.0,70.0,100.0,2.0
75000000,Lampa,3,1.0,100.0,77.0,1.0
78000000,San Ramon,4,1.0,199.0,181.0,3.0
373695000,Santiago,5,3.0,267.0,246.0,2.0
259807000,LaCisterna,4,3.0,250.0,500.0,4.0
95000000,Pudahuel,2,1.0,49.0,120.0,1.0
115000000,ElBosque,2,2.0,80.0,157.0,3.0
138801000,Maipu,4,2.0,95.0,132.0,1.0
157000000,Quilicura,3,3.0,85.0,103.0,2.0
140000000,Nunoa,2,2.0,78.0,55.0,1.0
501819000,LasCondes,5,3.0,138.0,198.0,2.0
113000000,LaGranja,2,1.0,150.0,300.0,2.0
807893000,LasCondes,5,3.0,227.0,227.0,3.0
110000000,LaPintana,4,2.0,51.0,117.0,2.0
373695000,LaReina,5,2.0,113.0,232.0,2.0
160155000,SanBernardo,3,3.0,90.0,151.0,1.0
65000000,SanBernardo,3,1.0,50.0,118.0,1.0
87195500,SanBernardo,3,2.0,180.0,180.0,2.0
192186000,Independencia,4,2.0,122.0,237.0,1.0
103211000,SanBernardo,4,2.0,110.0,130.0,2.0
142360000,SanBernardo,4,3.0,89.0,160.0,2.0
113888000,SanBernardo,3,2.0,82.0,106.0,1.0
189000000,Maipu,4,4.0,121.0,200.0,4.0
2040000000,LasCondes,5,3.0,340.0,800.0,14.0
491675850,Penaflor,4,2.0,120.0,1539.0,4.0
405726000,Huechuraba,4,4.0,140.0,400.0,2.0
565881000,Colina,6,6.0,250.0,1050.0,5.0
889750000,Colina,4,4.0,450.0,4750.0,4.0
220658000,Buin,3,3.0,98.0,220.0,2.0
133462500,SanBernardo,3,2.0,84.0,140.0,1.0
1420041000,Vitacura,5,5.0,714.0,5640.0,23.0
70000000,PuenteAlto,3,1.0,92.0,170.0,1.0
125000000,Quilicura,3,3.0,80.0,85.0,1.0
180000000,Lampa,4,3.0,120.0,200.0,1.0
419606100,Peñalolén,4,4.0,140.0,407.0,2.0
210000000,Maipu,4,3.0,120.0,225.0,2.0
350000000,LaFlorida,4,4.0,133.0,168.0,3.0
816754910,SanMiguel,7,2.0,1500.0,218.0,2.0
120000000,PuenteAlto,3,1.0,58.0,135.0,1.0
135419950,PadreHurtado,3,2.0,77.0,140.0,1.0
491142000,Nunoa,5,2.0,175.0,609.0,1.0
339884500,Colina,3,3.0,135.0,400.0,2.0
153570000,SanBernardo,6,2.0,161.0,166.0,2.0
469788000,Colina,4,4.0,140.0,463.0,2.0
154000000,LaFlorida,5,3.0,139.0,162.0,2.0
640620000,Colina,4,4.0,192.0,600.0,8.0
111600000,SanBernardo,4,2.0,90.0,120.0,3.0
67570000,PuenteAlto,3,2.0,80.0,95.0,1.0
1281240000,LoBarnechea,7,5.0,394.0,394.0,8.0
164500000,SanBernardo,3,3.0,90.0,160.0,2.0
508937000,LasCondes,3,2.0,154.0,220.0,1.0
70000000,Melipilla,3,1.0,74.0,151.0,2.0
530291000,Colina,5,5.0,280.0,5000.0,12.0
102380000,Maipu,3,2.0,100.0,80.0,1.0
220000000,Conchali,2,2.0,220.0,220.0,4.0
80000000,LoPrado,3,2.0,100.0,120.0,1.0
168000000,Independencia,4,1.0,140.0,200.0,2.0
249094410,Maipu,4,2.0,130.0,120.0,2.0
889750000,Vitacura,6,4.0,270.0,1005.0,4.0
491142000,Peñalolén,5,5.0,170.0,445.0,2.0
124565000,PuenteAlto,3,3.0,85.0,85.0,1.0
175000000,PuenteAlto,4,1.0,120.0,240.0,3.0
311412500,LaReina,3,2.0,165.0,119.0,2.0
889750000,Vitacura,6,5.0,238.0,390.0,2.0
350000000,SanMiguel,6,2.0,232.0,255.0,5.0
275822500,Maipu,6,4.0,140.0,212.0,2.0
516055000,Vitacura,4,4.0,124.0,210.0,2.0
418182500,LoBarnechea,4,3.0,200.0,315.0,6.0
77000000,PuenteAlto,5,3.0,50.0,70.0,1.0
387931000,LasCondes,4,3.0,124.0,222.0,1.0
500000000,Maipu,4,5.0,360.0,5400.0,4.0
1281240000,Colina,4,4.0,327.0,10153.0,22.0
605030000,Vitacura,4,4.0,120.0,300.0,3.0
131683000,Quilicura,3,1.0,65.0,82.0,1.0
800775000,LoBarnechea,6,3.0,260.0,600.0,3.0
54000000,Melipilla,3,2.0,60.0,470.0,2.0
385000000,Nunoa,8,4.0,250.0,375.0,6.0
605030000,LasCondes,3,3.0,138.0,281.0,2.0
387931000,Nunoa,3,2.0,108.0,230.0,2.0
729595000,Colina,9,7.0,415.0,5000.0,30.0
209981000,LaFlorida,4,3.0,125.0,170.0,2.0
215000000,Santiago,5,2.0,221.0,262.0,4.0
711444100,LasCondes,3,3.0,187.0,433.0,2.0
1032110000,Colina,5,4.0,378.0,6298.0,4.0
996520000,Colina,5,5.0,467.0,5075.0,14.0
169052500,PuenteAlto,3,2.0,75.0,200.0,5.0
281161000,Buin,4,4.0,137.0,458.0,1.0
658415000,Peñalolén,4,4.0,180.0,789.0,2.0
1067700000,LaReina,6,6.0,400.0,620.0,8.0
512496000,Huechuraba,5,5.0,234.0,426.0,2.0
80000000,PuenteAlto,3,1.0,72.0,72.0,1.0
281161000,Paine,5,3.0,250.0,350.0,6.0
220000000,PuenteAlto,3,2.0,120.0,490.0,2.0
925340000,Vitacura,3,2.0,220.0,479.0,3.0
149478000,LaFlorida,3,2.0,210.0,110.0,2.0
907545000,LasCondes,7,4.0,260.0,280.0,2.0
569440000,CaleradeTango,5,4.0,280.0,5000.0,3.0
205000000,Maipu,4,3.0,127.0,230.0,2.0
283652300,PadreHurtado,3,3.0,267.0,134.0,2.0
90000000,SanJoaquín,5,2.0,83.0,166.0,1.0
270128100,Huechuraba,4,4.0,166.0,230.0,2.0
1494780000,Colina,5,5.0,252.0,5000.0,2.0
163714000,Quilicura,4,2.0,105.0,120.0,1.0
430639000,Talagante,4,4.0,170.0,5000.0,2.0
117447000,LaCisterna,4,1.0,92.0,250.0,2.0
153037000,PuenteAlto,3,2.0,70.0,188.0,3.0
100000000,ElBosque,4,2.0,135.0,132.0,1.0
73000000,Cerrillos,4,2.0,127.0,101.0,1.0
455196100,Colina,4,4.0,160.0,460.0,2.0
1590161200,LoBarnechea,4,4.0,358.0,644.0,1.0
565881000,Colina,3,3.0,210.0,5000.0,2.0
175000000,Huechuraba,4,4.0,150.0,270.0,3.0
497548200,Colina,3,3.0,170.0,400.0,2.0
302515000,LaFlorida,5,4.0,140.0,304.0,2.0
373695000,LaReina,3,2.0,145.0,428.0,3.0
1160234000,Vitacura,6,5.0,405.0,1000.0,6.0
125000000,Peñalolén,2,1.0,89.0,180.0,1.0
103211000,LoBarnechea,2,1.0,75.0,75.0,1.0
58000000,Lampa,2,1.0,42.0,70.0,1.0
90000000,PuenteAlto,3,2.0,75.0,84.0,1.0
185000000,Maipu,4,2.0,98.0,110.0,2.0
105000000,LaFlorida,3,1.0,89.0,158.0,1.0
189943830,SanJoaquín,4,2.0,109.0,252.0,3.0
333691840,Maipu,7,3.0,138.0,450.0,2.0
56000000,Colina,5,1.0,38.0,118.0,1.0
327428000,Peñalolén,4,3.0,120.0,200.0,1.0
480000000,LasCondes,3,2.0,130.0,306.0,2.0
437401100,Peñalolén,5,4.0,160.0,280.0,2.0
526732000,LaReina,3,3.0,155.0,360.0,2.0
92534000,Talagante,4,1.0,78.0,100.0,2.0
637061000,Nunoa,6,3.0,190.0,588.0,1.0
380813000,Colina,3,3.0,230.0,7900.0,4.0
77000000,PuenteAlto,4,2.0,75.0,112.0,1.0
540968000,Colina,3,3.0,190.0,705.0,3.0
158375500,Penaflor,3,2.0,100.0,269.0,2.0
64062000,SanBernardo,3,1.0,69.0,90.0,2.0
366577000,LasCondes,2,2.0,81.0,161.0,2.0
113888000,LaFlorida,5,2.0,96.0,92.0,1.0
156880720,LaFlorida,4,2.0,337.0,337.0,4.0
1459190000,LasCondes,5,4.0,220.0,806.0,5.0
235000000,PuenteAlto,6,4.0,208.0,985.0,6.0
195745000,Buin,2,3.0,75.0,199.0,1.0
480000000,Nunoa,4,2.0,150.0,200.0,2.0
120000000,Maipu,3,2.0,98.0,197.0,3.0
640264100,Vitacura,4,4.0,165.0,230.0,2.0
526732000,LaReina,4,3.0,177.0,600.0,6.0
462670000,Nunoa,3,2.0,201.0,411.0,3.0
533850000,Colina,5,5.0,173.0,440.0,2.0
515343200,LoBarnechea,4,3.0,217.0,1611.0,5.0
242723800,Independencia,7,6.0,298.0,350.0,2.0
155500000,ElBosque,5,2.0,140.0,280.0,4.0
220658000,SanBernardo,3,3.0,97.0,97.0,2.0
177950000,Lampa,3,3.0,114.0,160.0,1.0
992961000,Vitacura,6,5.0,450.0,715.0,3.0
1569519000,Huechuraba,4,4.0,358.0,591.0,1.0
74739000,Talagante,2,1.0,50.0,100.0,1.0
1032110000,LasCondes,6,8.0,413.0,1400.0,6.0
1352420000,LaReina,8,4.0,270.0,1150.0,6.0
341308100,Nunoa,7,5.0,300.0,576.0,3.0
164425800,Lampa,3,3.0,115.0,160.0,2.0
749000000,Recoleta,5,2.0,177.0,876.0,6.0
74500000,SanBernardo,3,1.0,60.0,115.0,1.0
75000000,Colina,3,2.0,75.0,95.0,1.0
637061000,LaReina,5,4.0,157.0,350.0,2.0
1014315000,LoBarnechea,4,3.0,257.0,257.0,3.0
327428000,Nunoa,4,2.0,92.0,178.0,2.0
492921500,Providencia,4,2.0,136.0,200.0,1.0
338105000,LasCondes,4,2.0,114.0,240.0,1.0
587199410,Vitacura,3,2.0,145.0,263.0,2.0
154500000,SanBernardo,5,3.0,120.0,160.0,1.0
409600000,LaReina,3,2.0,144.0,427.0,1.0
180000000,LoPrado,7,6.0,300.0,300.0,1.0
78000000,LaPintana,3,2.0,89.0,97.0,3.0
76162600,Melipilla,5,1.0,80.0,100.0,1.0
181509000,PuenteAlto,3,3.0,129.0,138.0,2.0
119990000,Renca,3,1.0,150.0,100.0,3.0
259990000,Maipu,4,3.0,185.0,149.0,2.0
80990000,PuenteAlto,4,1.0,72.0,52.0,1.0
610368500,LasCondes,4,3.0,146.0,375.0,3.0
569440000,LasCondes,5,3.0,250.0,570.0,3.0
165849400,Buin,3,2.0,80.0,173.0,3.0
300000000,SanMiguel,4,2.0,150.0,192.0,3.0
88000000,PuenteAlto,3,1.0,55.0,130.0,3.0
854160000,Vitacura,5,4.0,147.0,465.0,5.0
105000000,Pudahuel,3,2.0,78.0,105.0,1.0
650000000,LaReina,8,4.0,180.0,512.0,5.0
139512800,PuenteAlto,3,2.0,81.0,178.0,1.0
72000000,ElMonte,6,1.0,85.0,110.0,2.0
149000000,PuenteAlto,4,3.0,94.0,177.0,1.0
135206410,LoEspejo,10,5.0,181.0,300.0,3.0
90000000,ElBosque,2,1.0,49.0,185.0,6.0
782980000,LoBarnechea,7,5.0,420.0,2200.0,5.0
1064141000,Colina,4,4.0,380.0,2500.0,6.0
61420000,PuenteAlto,4,2.0,85.0,85.0,1.0
1067700000,Colina,5,4.0,420.0,2600.0,8.0
155000000,Maipu,3,3.0,142.0,111.0,1.0
128835800,PuenteAlto,3,2.0,93.0,136.0,4.0
107000000,Maipu,2,1.0,50.0,131.0,1.0
112108500,SanBernardo,4,2.0,80.0,100.0,1.0
100000000,LaGranja,4,1.0,77.0,170.0,1.0
160000000,PuenteAlto,4,2.0,100.0,139.0,1.0
82000000,PuenteAlto,3,1.0,84.0,84.0,1.0
239990000,Maipu,9,4.0,140.0,220.0,1.0
316751000,Independencia,4,2.0,120.0,340.0,2.0
427080000,LasCondes,4,3.0,160.0,240.0,4.0
355544100,Colina,3,3.0,130.0,480.0,4.0
106400000,SanBernardo,3,2.0,80.0,120.0,1.0
480465000,Independencia,3,2.0,120.0,300.0,1.0
504666200,LasCondes,4,2.0,102.0,210.0,1.0
125000000,Quilicura,3,3.0,77.0,90.0,2.0
444875000,LaReina,3,1.0,102.0,418.0,3.0
355900000,LaCisterna,4,1.0,100.0,654.0,14.0
245215100,Nunoa,4,1.0,80.0,204.0,6.0
319990000,SanMiguel,4,1.0,690.0,76.0,3.0
84990000,PadreHurtado,5,1.0,100.0,184.0,1.0
100000000,Lampa,2,1.0,70.0,100.0,1.0
494701000,Nunoa,7,4.0,267.0,483.0,2.0
65841500,SanBernardo,3,2.0,55.0,62.0,1.0
81251970,Buin,2,1.0,45.0,112.0,3.0
76162600,Buin,3,1.0,70.0,110.0,2.0
327428000,Maipu,4,3.0,85.0,493.0,2.0
387575100,Peñalolén,5,3.0,190.0,290.0,2.0
1344946100,LoBarnechea,5,4.0,260.0,1001.0,4.0
280000000,Macul,4,2.0,140.0,320.0,1.0
77600000,SanBernardo,4,2.0,90.0,100.0,2.0
94990000,ElBosque,4,1.0,120.0,75.0,3.0
200692010,Maipu,3,3.0,74.0,148.0,1.0
640620000,LasCondes,4,4.0,210.0,510.0,5.0
505378000,Nunoa,5,4.0,250.0,504.0,6.0
140000000,Estacion Central,6,2.0,140.0,200.0,2.0
97587780,PuenteAlto,4,1.0,78.0,133.0,2.0
370136000,Colina,4,3.0,125.0,385.0,2.0
131000000,Maipu,4,2.0,80.0,225.0,3.0
70930870,Quilicura,3,2.0,60.0,97.0,2.0
1049905000,Colina,6,6.0,633.0,5054.0,19.0
516055000,LoBarnechea,3,4.0,140.0,11500.0,3.0
82000000,PuenteAlto,4,2.0,100.0,85.0,2.0
209981000,PuenteAlto,3,2.0,200.0,90.0,1.0
836365000,Colina,5,4.0,251.0,4300.0,3.0
225996500,Quilicura,4,3.0,120.0,200.0,2.0
120000000,PuenteAlto,4,1.0,80.0,100.0,3.0
130081450,SanJoaquín,3,2.0,100.0,230.0,3.0
102072120,Maipu,3,2.0,82.0,78.0,1.0
676210000,LasCondes,4,3.0,165.0,438.0,4.0
1263445000,Vitacura,5,4.0,333.0,1100.0,3.0
130000000,Nunoa,3,1.0,100.0,75.0,3.0
59500000,SanBernardo,2,1.0,52.0,80.0,1.0
111752600,Maipu,3,2.0,96.0,160.0,4.0
125000000,PuenteAlto,4,2.0,134.0,134.0,1.0
68724290,ElMonte,2,1.0,80.0,110.0,1.0
419250200,Santiago,11,5.0,296.0,156.0,2.0
1299035000,LasCondes,5,6.0,517.0,1419.0,5.0
240000000,SanMiguel,9,5.0,500.0,330.0,2.0
156596000,Colina,3,2.0,80.0,80.0,1.0
247350500,Peñalolén,3,2.0,130.0,180.0,1.0
720000000,LasCondes,5,3.0,200.0,500.0,2.0
175000000,Maipu,3,3.0,140.0,220.0,3.0
599691500,LasCondes,3,3.0,162.0,204.0,2.0
569440000,LasCondes,7,1.0,158.0,577.0,1.0
160000000,LaFlorida,3,2.0,71.0,135.0,1.0
489220140,LaReina,6,4.0,180.0,425.0,3.0
1601550000,LoBarnechea,5,4.0,700.0,3500.0,7.0
306785800,LaReina,5,2.0,144.0,387.0,2.0
125000000,Paine,4,2.0,115.0,480.0,2.0
455552000,Pudahuel,5,3.0,135.0,1768.0,6.0
141000000,Paine,5,2.0,125.0,750.0,2.0
210000000,Paine,8,3.0,240.0,1000.0,2.0
100000000,SanBernardo,3,3.0,80.0,120.0,2.0
85000000,PuenteAlto,3,2.0,72.0,81.0,1.0
250000000,Macul,5,2.0,184.0,276.0,1.0
65000000,PuenteAlto,3,1.0,85.0,100.0,1.0
180000000,Maipu,4,3.0,132.0,140.0,3.0
90291830,PuenteAlto,6,2.0,110.0,110.0,1.0
491142000,Peñalolén,6,5.0,207.0,437.0,2.0
150866010,Penaflor,3,3.0,122.0,150.0,4.0
57000000,Colina,2,2.0,54.0,85.0,1.0
55000000,Colina,3,1.0,54.0,85.0,1.0
120000000,Peñalolén,3,1.0,82.0,128.0,1.0
373695000,Vitacura,3,2.0,190.0,300.0,3.0
765185000,Peñalolén,5,6.0,200.0,800.0,7.0
60000000,SanBernardo,3,1.0,78.0,104.0,2.0
532070500,LasCondes,5,4.0,218.0,370.0,3.0
480465000,Nunoa,2,2.0,100.0,625.0,4.0
747390000,Talagante,5,6.0,400.0,5000.0,3.0
75000000,LoBarnechea,2,1.0,48.0,78.0,1.0
150000000,PuenteAlto,3,3.0,152.0,105.0,2.0
320310000,Colina,3,3.0,140.0,480.0,2.0
672651000,Providencia,4,2.0,250.0,500.0,7.0
390000000,LaReina,3,3.0,120.0,130.0,2.0
640620000,LasCondes,4,4.0,210.0,500.0,5.0
273687100,LaReina,3,2.0,87.0,158.0,2.0
373695000,QuintaNormal,4,3.0,226.0,678.0,2.0
266925000,Peñalolén,4,3.0,133.0,181.0,1.0
542747500,Colina,5,5.0,300.0,5500.0,1.0
386329450,SanMiguel,4,2.0,180.0,500.0,1.0
637061000,LasCondes,4,3.0,230.0,295.0,2.0
215390680,Peñalolén,5,2.0,120.0,300.0,4.0
149000000,PadreHurtado,3,3.0,90.0,140.0,2.0
200000000,Nunoa,4,2.0,150.0,230.0,3.0
130000000,Maipu,3,2.0,127.0,200.0,2.0
494701000,LasCondes,7,4.0,216.0,326.0,2.0
850601000,LoBarnechea,5,4.0,190.0,705.0,6.0
81857000,Paine,3,1.0,60.0,123.0,2.0
711800000,LaReina,5,4.0,300.0,1150.0,6.0
594353000,LasCondes,5,3.0,148.0,340.0,2.0
129903500,Cerrillos,3,2.0,72.0,171.0,2.0
200000000,Maipu,3,2.0,80.0,396.0,6.0
516055000,Talagante,5,5.0,280.0,2500.0,2.0
140000000,PuenteAlto,4,3.0,100.0,190.0,3.0
99000000,Pirque,5,2.0,90.0,140.0,2.0
115000000,Pirque,3,1.0,75.0,130.0,1.0
120000000,PuenteAlto,3,2.0,85.0,150.0,2.0
462670000,LaFlorida,5,4.0,200.0,1210.0,6.0
300735500,Peñalolén,3,3.0,125.0,205.0,2.0
240000000,Nunoa,3,2.0,79.0,169.0,2.0
245215100,Lampa,3,3.0,145.0,350.0,2.0
384372000,LaFlorida,5,4.0,194.0,454.0,3.0
711800000,Providencia,6,5.0,180.0,300.0,3.0
240000000,PuenteAlto,4,3.0,120.0,380.0,2.0
94989710,Estacion Central,2,1.0,53.0,162.0,3.0
149406820,Maipu,4,1.0,85.0,102.0,1.0
146452850,Estacion Central,4,3.0,121.0,229.0,3.0
284720000,LasCondes,4,3.0,128.0,135.0,1.0
996520000,Providencia,5,3.0,250.0,890.0,8.0
274043000,LaReina,3,3.0,110.0,129.0,2.0
587235000,Vitacura,4,3.0,158.0,239.0,2.0
340000000,LoEspejo,8,2.0,470.0,1670.0,1.0
124209100,Maipu,5,1.0,56.0,128.0,2.0
87907300,LoPrado,5,1.0,117.0,90.0,2.0
